#{"t_start": 1781613481.9531546, "env_id": "None"}
r,l,t,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc
-600.058381,202,292.850527,0.15065225653580724,0.14996926071450695,0.2595384120941162,0.2595384120941162,0,100.0,0.003073928549304772,1,-500.0,-600.0,1,100.0,1,0,1,0.14996926071450695
-600.607073,206,293.149043,0.15049002904400824,0.14946666372209597,0.38887882232666016,0.38887882232666016,0,100.0,0.05333362779040285,1,-500.0,-600.0,1,100.0,4,0,4,0.14946666372209597
-599.711998,194,295.42022,0.15241761963733627,0.14981654007299075,0.988410234451294,0.988410234451294,0,100.0,0.018345992700924407,1,-500.0,-600.0,1,100.0,3,0,3,0.14981654007299075
-599.320954,184,295.8056,0.15004827091421352,0.1478312066653254,0.8424844145774841,0.8424844145774841,0,100.0,0.21687933346745958,1,-500.0,-600.0,1,100.0,2,0,2,0.1478312066653254
-600.636545,212,296.181726,0.15112199332868953,0.14901662363533497,0.8000404834747314,0.8000404834747314,0,100.0,0.09833763646650284,1,-500.0,-600.0,1,100.0,2,0,2,0.14901662363533497
-597.436113,163,296.492911,0.15196610090989407,0.14974821897939222,0.8427951335906982,0.8427951335906982,0,100.0,0.025178102060777197,1,-500.0,-600.0,1,100.0,1,0,1,0.14974821897939222
-599.514029,185,296.855791,0.15014876996157214,0.1448856120668353,2.6644279956817627,2.0,1,100.0,0.5114387933164682,1,-500.0,-600.0,1,100.0,4,0,4,0.1448856120668353
-598.509997,177,297.236347,0.1514303437787058,0.14739676225832407,1.5327609777450562,1.5327609777450562,0,100.0,0.26032377416759234,1,-500.0,-600.0,1,100.0,1,0,1,0.14739676225832407
-599.587569,189,297.622373,0.15206105663294087,0.1489337003672203,1.188395380973816,1.188395380973816,0,100.0,0.10662996327796825,1,-500.0,-600.0,1,100.0,1,0,1,0.1489337003672203
-600.373921,205,298.0401,0.15159563399949383,0.14943413022023308,0.8213714361190796,0.8213714361190796,0,100.0,0.05658697797669143,1,-500.0,-600.0,1,100.0,1,0,1,0.14943413022023308
-600.151923,191,298.311224,0.1503364401117066,0.14584843748518714,1.7054409980773926,1.7054409980773926,0,100.0,0.41515625148128565,1,-500.0,-600.0,1,100.0,2,0,2,0.14584843748518714
-601.641423,220,298.624066,0.1531293246264716,0.14849509549346798,1.7610070705413818,1.7610070705413818,0,100.0,0.1504904506532012,1,-500.0,-600.0,1,100.0,0,0,0,0.14849509549346798
-600.154973,201,298.906147,0.1516227251229514,0.14938611509935248,0.8499118089675903,0.8499118089675903,0,100.0,0.061388490064751,1,-500.0,-600.0,1,100.0,2,0,2,0.14938611509935248
-598.692243,176,300.543531,0.15122362142889537,0.14979182923869497,0.5440810322761536,0.5440810322761536,0,100.0,0.020817076130502654,1,-500.0,-600.0,1,100.0,3,0,3,0.14979182923869497
-600.582422,210,300.835913,0.1512424849772241,0.14917882818282663,0.7841895818710327,0.7841895818710327,0,100.0,0.08211718171733662,1,-500.0,-600.0,1,100.0,1,0,1,0.14917882818282663
-598.987791,184,301.10194,0.15027978803021333,0.1477423820687751,0.9642142653465271,0.9642142653465271,0,100.0,0.22576179312248923,1,-500.0,-600.0,1,100.0,3,0,3,0.1477423820687751
-598.387892,174,301.332999,0.15015069618174126,0.14488753828700443,2.328383684158325,2.0,1,100.0,0.5112461712995564,1,-500.0,-600.0,1,100.0,3,0,3,0.14488753828700443
-600.742323,206,301.612086,0.15026967705011757,0.14990799928113424,0.13743755221366882,0.13743755221366882,0,100.0,0.009200071886575345,1,-500.0,-600.0,1,100.0,1,0,1,0.14990799928113424
-601.545665,251,301.948975,0.15002701061179768,0.14892344724034012,0.41935408115386963,0.41935408115386963,0,100.0,0.10765527596598712,1,-500.0,-600.0,1,100.0,5,0,5,0.14892344724034012
-600.814879,206,302.226283,0.1515273505857608,0.14975581003808874,0.673185408115387,0.673185408115387,0,100.0,0.024418996191125086,1,-500.0,-600.0,1,100.0,3,0,3,0.14975581003808874
-599.881441,194,302.475296,0.15111852990845712,0.1495436462592334,0.5984557867050171,0.5984557867050171,0,100.0,0.04563537407666074,1,-500.0,-600.0,1,100.0,1,0,1,0.1495436462592334
-600.547843,213,302.761504,0.1521984520595475,0.14747041243096648,1.7966550588607788,1.7966550588607788,0,100.0,0.25295875690335146,1,-500.0,-600.0,1,100.0,3,0,3,0.14747041243096648
-599.853322,201,303.036193,0.15470326771057763,0.1494401098158408,2.074326992034912,2.0,1,100.0,0.05598901841591952,1,-500.0,-600.0,1,100.0,2,0,2,0.1494401098158408
-600.179603,205,304.778523,0.15143416871728438,0.1479841436481982,1.3110095262527466,1.3110095262527466,0,100.0,0.20158563518017925,1,-500.0,-600.0,1,100.0,1,0,1,0.1479841436481982
-600.184192,199,305.092279,0.15055860270701948,0.14791237450650854,1.0055667161941528,1.0055667161941528,0,100.0,0.20876254934914518,1,-500.0,-600.0,1,100.0,2,0,2,0.14791237450650854
-600.353223,197,305.371809,0.15072332241386152,0.14914886227132435,0.5982948541641235,0.5982948541641235,0,100.0,0.08511377286756494,1,-500.0,-600.0,1,100.0,0,0,0,0.14914886227132435
-601.38832,219,305.680555,0.15099418065902842,0.14778956516645864,1.2177538871765137,1.2177538871765137,0,100.0,0.22104348335413582,1,-500.0,-600.0,1,100.0,4,0,4,0.14778956516645864
-600.567176,205,305.982824,0.15077858386615225,0.14693219481090017,1.4616278409957886,1.4616278409957886,0,100.0,0.3067805189099826,1,-500.0,-600.0,1,100.0,1,0,1,0.14693219481090017
-601.760697,247,306.349981,0.1518108003722794,0.14977142964725002,0.7749608755111694,0.7749608755111694,0,100.0,0.02285703527499794,1,-500.0,-600.0,1,100.0,1,0,1,0.14977142964725002
-601.098781,215,306.627002,0.1550368568879603,0.14977369899322346,2.0118746757507324,2.0,1,100.0,0.022630100677653586,1,-500.0,-600.0,1,100.0,4,0,4,0.14977369899322346
-601.078943,213,306.915839,0.15142604408168078,0.1480537864474677,1.2814579010009766,1.2814579010009766,0,100.0,0.19462135525323,1,-500.0,-600.0,1,100.0,1,0,1,0.1480537864474677
-602.351952,265,307.26778,0.15151145418743142,0.1482814850749348,1.2273882627487183,1.2273882627487183,0,100.0,0.17185149250651954,1,-500.0,-600.0,1,100.0,2,0,2,0.1482814850749348
-600.563468,216,309.410364,0.15113528058070103,0.14711893891954894,1.526209831237793,1.526209831237793,0,100.0,0.2881061080451053,1,-500.0,-600.0,1,100.0,1,0,1,0.14711893891954894
-601.214028,252,309.887456,0.1505425988803986,0.14614241083590074,1.6720714569091797,1.6720714569091797,0,100.0,0.38575891640992566,1,-500.0,-600.0,1,100.0,2,0,2,0.14614241083590074
-600.815619,216,310.309618,0.15065720776448926,0.1484206943631566,0.8498750925064087,0.8498750925064087,0,100.0,0.15793056368433867,1,-500.0,-600.0,1,100.0,1,0,1,0.1484206943631566
-602.421232,232,310.759846,0.153840265569228,0.14913419464416794,1.7883069515228271,1.7883069515228271,0,100.0,0.08658053558320555,1,-500.0,-600.0,1,100.0,0,0,0,0.14913419464416794
