episode_reward,episode_length,wall_time,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc,source_file,episode,timesteps,moving_average_reward_5,moving_average_reward_10
-600.095796,195,268.337579,0.1505527712763534,0.1486216488604093,0.7338265180587769,0.7338265180587769,0,100.0,0.1378351139590672,1,-500.0,-600.0,1,100.0,3,0,3,0.1486216488604093,mdp_train.monitor.csv,38,110700,-599.6731418,-351.19461190000004
-598.431513,177,268.697142,0.1531842270797414,0.1479210691850045,2.4456443786621094,2.0,1,100.0,0.2078930814995411,1,-500.0,-600.0,1,100.0,3,0,3,0.1479210691850045,mdp_train.monitor.csv,39,110877,-599.2301476,-470.67027010000004
-598.970397,177,268.944704,0.1533993968583741,0.1490910978439313,1.6371536254882812,1.6371536254882812,0,100.0,0.0908902156068702,1,-500.0,-600.0,1,100.0,2,0,2,0.1490910978439313,mdp_train.monitor.csv,40,111054,-599.312617,-599.4934581
-597.941449,169,269.162063,0.1502237530850659,0.1449605951903291,2.126591682434082,2.0,1,100.0,0.5039404809670855,1,-500.0,-600.0,1,100.0,2,0,2,0.1449605951903291,mdp_train.monitor.csv,41,111223,-598.9377648,-599.3933416
-597.581941,165,269.397482,0.1517399868276951,0.1496570846346256,0.791502833366394,0.791502833366394,0,100.0,0.0342915365374341,1,-500.0,-600.0,1,100.0,2,0,2,0.1496570846346256,mdp_train.monitor.csv,42,111388,-598.6042192000001,-599.2473272999999
-599.051885,178,269.637895,0.1524125391669378,0.1498953694529638,0.9565244913101196,0.9565244913101196,0,100.0,0.0104630547036133,1,-500.0,-600.0,1,100.0,1,0,1,0.1498953694529638,mdp_train.monitor.csv,43,111566,-598.395437,-599.0342893999999
-598.14344,173,269.878733,0.1502051040257672,0.1471150555620462,1.1742184162139893,1.1742184162139893,0,100.0,0.2884944437953757,1,-500.0,-600.0,1,100.0,3,0,3,0.1471150555620462,mdp_train.monitor.csv,44,111739,-598.3378224,-598.783985
-598.292801,172,270.108249,0.1503698090522207,0.1461102980080698,1.6186141967773438,1.6186141967773438,0,100.0,0.3889701991930117,1,-500.0,-600.0,1,100.0,3,0,3,0.1461102980080698,mdp_train.monitor.csv,45,111911,-598.2023032,-598.7574601
-599.817223,193,270.375254,0.1508750443914905,0.1469571212923743,1.4888107776641846,1.4888107776641846,0,100.0,0.3042878707625707,1,-500.0,-600.0,1,100.0,4,0,4,0.1469571212923743,mdp_train.monitor.csv,46,112104,-598.577458,-598.7576114000001
-599.197152,179,270.619804,0.1528294749877312,0.1475663170929944,2.181371688842773,2.0,1,100.0,0.2433682907005602,1,-500.0,-600.0,1,100.0,3,0,3,0.1475663170929944,mdp_train.monitor.csv,47,112283,-598.9005002000001,-598.7523597
-597.261152,158,270.837781,0.1511236292868851,0.1499510694608875,0.4455727338790893,0.4455727338790893,0,100.0,0.0048930539112423,1,-500.0,-600.0,1,100.0,3,0,3,0.1499510694608875,mdp_train.monitor.csv,48,112441,-598.5423536000001,-598.4688953
-598.966725,177,271.072991,0.150740076234319,0.1485249031780679,0.8417657613754272,0.8417657613754272,0,100.0,0.1475096821932087,1,-500.0,-600.0,1,100.0,3,0,3,0.1485249031780679,mdp_train.monitor.csv,49,112618,-598.7070106,-598.5224165000001
-599.784839,190,272.695119,0.1521933735410042,0.1476163074583008,1.7392851114273071,1.7392851114273071,0,100.0,0.2383692541699206,1,-500.0,-600.0,1,100.0,1,0,1,0.1476163074583008,mdp_train.monitor.csv,50,112808,-599.0054182,-598.6038607
-599.02729,181,272.932139,0.1513686638060759,0.1490621547881315,0.8764734268188477,0.8764734268188477,0,100.0,0.0937845211868432,1,-500.0,-600.0,1,100.0,3,0,3,0.1490621547881315,mdp_train.monitor.csv,51,112989,-598.8474315999999,-598.7124448000001
-598.310374,170,273.160483,0.1528550161672021,0.1486549071120343,1.5960414409637451,1.5960414409637451,0,100.0,0.1345092887965637,1,-500.0,-600.0,1,100.0,1,0,1,0.1486549071120343,mdp_train.monitor.csv,52,113159,-598.6700760000001,-598.7852881000001
-600.746871,210,273.438972,0.154293372570782,0.1492078980043725,1.932480335235596,1.932480335235596,0,100.0,0.0792101995627458,1,-500.0,-600.0,1,100.0,4,0,4,0.1492078980043725,mdp_train.monitor.csv,53,113369,-599.3672198,-598.9547867
-600.277679,191,273.70273,0.1536315593823401,0.1492259595498053,1.6741279363632202,1.6741279363632202,0,100.0,0.0774040450194663,1,-500.0,-600.0,1,100.0,1,0,1,0.1492259595498053,mdp_train.monitor.csv,54,113560,-599.6294106,-599.1682106000001
-598.866835,177,273.928873,0.1512601138780778,0.1487358301928956,0.9592278003692628,0.9592278003692628,0,100.0,0.1264169807104392,1,-500.0,-600.0,1,100.0,1,0,1,0.1487358301928956,mdp_train.monitor.csv,55,113737,-599.4458098000001,-599.2256140000001
-597.864777,168,274.150206,0.1529138129974573,0.1493941518218801,1.3374712467193604,1.3374712467193604,0,100.0,0.0605848178119899,1,-500.0,-600.0,1,100.0,2,0,2,0.1493941518218801,mdp_train.monitor.csv,56,113905,-599.2133072,-599.0303694
-599.487531,181,274.387757,0.1533960149427877,0.149124479445825,1.6231834888458252,1.6231834888458252,0,100.0,0.0875520554174946,1,-500.0,-600.0,1,100.0,0,0,0,0.149124479445825,mdp_train.monitor.csv,57,114086,-599.4487386000001,-599.0594073
-599.201215,185,274.643376,0.1506740565559287,0.1470857719254042,1.3635481595993042,1.3635481595993042,0,100.0,0.2914228074595709,1,-500.0,-600.0,1,100.0,2,0,2,0.1470857719254042,mdp_train.monitor.csv,58,114271,-599.1396074,-599.2534136
-598.215615,176,274.898008,0.1500559439980667,0.1475509533952722,0.9518964290618896,0.9518964290618896,0,100.0,0.2449046604727722,1,-500.0,-600.0,1,100.0,2,0,2,0.1475509533952722,mdp_train.monitor.csv,59,114447,-598.7271946000001,-599.1783026
-597.593203,167,275.138924,0.1542855997732102,0.14929917118615,1.8948428630828855,1.8948428630828855,0,100.0,0.0700828813849946,1,-500.0,-600.0,1,100.0,2,0,2,0.14929917118615,mdp_train.monitor.csv,60,114614,-598.4724682000001,-598.959139
-599.751568,183,276.775935,0.1515064347909863,0.1488701815846328,1.0017762184143066,1.0017762184143066,0,100.0,0.1129818415367134,1,-500.0,-600.0,1,100.0,2,0,2,0.1488701815846328,mdp_train.monitor.csv,61,114797,-598.8498264,-599.0315668000001
-597.485969,160,276.983769,0.1507102954416095,0.1457821990970131,1.8726766109466555,1.8726766109466555,0,100.0,0.4217800902986901,1,-500.0,-600.0,1,100.0,1,0,1,0.1457821990970131,mdp_train.monitor.csv,62,114957,-598.4495140000001,-598.9491263000001
-599.410012,182,277.218741,0.1550524279123269,0.1497892700175901,2.1808674335479736,2.0,1,100.0,0.0210729982409868,1,-500.0,-600.0,1,100.0,4,0,4,0.1497892700175901,mdp_train.monitor.csv,63,115139,-598.4912734000001,-598.8154404
-600.218085,205,277.493812,0.1525517534658703,0.1479248688799376,1.758216142654419,1.758216142654419,0,100.0,0.2075131120062356,1,-500.0,-600.0,1,100.0,3,0,3,0.1479248688799376,mdp_train.monitor.csv,64,115344,-598.8917674,-598.809481
-596.951635,150,277.712868,0.1527814837389282,0.1475183258441913,2.295741081237793,2.0,1,100.0,0.2481674155808633,1,-500.0,-600.0,1,100.0,2,0,2,0.1475183258441913,mdp_train.monitor.csv,65,115494,-598.7634538,-598.617961
-599.676846,187,277.985562,0.152961973460146,0.1496279669498632,1.2669224739074707,1.2669224739074707,0,100.0,0.0372033050136749,1,-500.0,-600.0,1,100.0,2,0,2,0.1496279669498632,mdp_train.monitor.csv,66,115681,-598.7485094000001,-598.7991678999999
-600.123256,194,278.254103,0.1513157740080925,0.146176881131618,1.9527792930603027,1.9527792930603027,0,100.0,0.3823118868381908,1,-500.0,-600.0,1,100.0,2,0,2,0.146176881131618,mdp_train.monitor.csv,67,115875,-599.2759668000001,-598.8627404
-598.95335,176,278.511023,0.1540608078856996,0.149780349573414,1.626574158668518,1.626574158668518,0,100.0,0.0219650426585921,1,-500.0,-600.0,1,100.0,2,0,2,0.149780349573414,mdp_train.monitor.csv,68,116051,-599.1846343999999,-598.8379539
-599.433624,184,278.800447,0.1539195011016716,0.1494116648727489,1.7129777669906616,1.7129777669906616,0,100.0,0.0588335127251093,1,-500.0,-600.0,1,100.0,2,0,2,0.1494116648727489,mdp_train.monitor.csv,69,116235,-599.0277422,-598.9597547999999
-599.944123,197,279.187305,0.1518360115400465,0.1481031586669972,1.418484091758728,1.418484091758728,0,100.0,0.1896841333002746,1,-500.0,-600.0,1,100.0,3,0,3,0.1481031586669972,mdp_train.monitor.csv,70,116432,-599.6262398000001,-599.1948467999999
-600.274019,202,279.531878,0.1500513325331879,0.1492280849436248,0.312834084033966,0.312834084033966,0,100.0,0.0771915056375138,1,-500.0,-600.0,1,100.0,3,0,3,0.1492280849436248,mdp_train.monitor.csv,71,116634,-599.7456743999999,-599.2470919
-600.419896,203,281.9116,0.1505436987195557,0.1491462637445841,0.5310252904891968,0.5310252904891968,0,100.0,0.0853736255415876,1,-500.0,-600.0,1,100.0,2,0,2,0.1491462637445841,mdp_train.monitor.csv,72,116837,-599.8050024,-599.5404845999999
-599.274977,183,282.23322,0.1508324917268107,0.1488249338829499,0.7628719806671143,0.7628719806671143,0,100.0,0.1175066117050066,1,-500.0,-600.0,1,100.0,5,0,5,0.1488249338829499,mdp_train.monitor.csv,73,117020,-599.8693278000001,-599.5269811
-600.230411,197,282.644278,0.1516795061999488,0.1471632271299479,1.7161860466003418,1.7161860466003418,0,100.0,0.2836772870052101,1,-500.0,-600.0,1,100.0,2,0,2,0.1471632271299479,mdp_train.monitor.csv,74,117217,-600.0286852,-599.5282137
-599.144998,182,283.046664,0.154104090971676,0.1488409330769392,2.2232139110565186,2.0,1,100.0,0.1159066923060753,1,-500.0,-600.0,1,100.0,3,0,3,0.1488409330769392,mdp_train.monitor.csv,75,117399,-599.8688602,-599.7475499999999
-600.463467,199,283.369998,0.1525418721899198,0.1497604838694989,1.0569275617599487,1.0569275617599487,0,100.0,0.0239516130501049,1,-500.0,-600.0,1,100.0,3,0,3,0.1497604838694989,mdp_train.monitor.csv,76,117598,-599.9067498000001,-599.8262121
-600.901983,209,283.671555,0.151554089933928,0.1499988013116741,0.5910096764564514,0.5910096764564514,0,100.0,0.000119868832582,1,-500.0,-600.0,1,100.0,1,0,1,0.1499988013116741,mdp_train.monitor.csv,77,117807,-600.0031672,-599.9040848000001
-598.487611,175,283.911214,0.1508822589497031,0.1495613208895449,0.5019564628601074,0.5019564628601074,0,100.0,0.0438679110455031,1,-500.0,-600.0,1,100.0,1,0,1,0.1495613208895449,mdp_train.monitor.csv,78,117982,-599.8456940000001,-599.8575109
-599.719281,190,284.177425,0.1524551233968847,0.1499975139379112,0.9338915944099426,0.9338915944099426,0,100.0,0.0002486062088746,1,-500.0,-600.0,1,100.0,1,0,1,0.1499975139379112,mdp_train.monitor.csv,79,118172,-599.743468,-599.8860766
-600.184476,207,284.453901,0.1505387049856546,0.1460759286133474,1.6958550214767456,1.6958550214767456,0,100.0,0.39240713866526,1,-500.0,-600.0,1,100.0,2,0,2,0.1460759286133474,mdp_train.monitor.csv,80,118379,-599.9513636,-599.9101119
-597.660719,164,284.677367,0.1535580615849283,0.1482949036901915,2.035975933074951,2.0,1,100.0,0.1705096309808446,1,-500.0,-600.0,1,100.0,2,0,2,0.1482949036901915,mdp_train.monitor.csv,81,118543,-599.3908140000001,-599.6487819
-600.305978,197,284.936307,0.1516476669064477,0.149019248260087,0.9987990856170654,0.9987990856170654,0,100.0,0.0980751739912938,1,-500.0,-600.0,1,100.0,1,0,1,0.149019248260087,mdp_train.monitor.csv,82,118740,-599.271613,-599.6373901
-601.458062,218,286.614466,0.1549647090551689,0.149701551160432,2.0906901359558105,2.0,1,100.0,0.0298448839567921,1,-500.0,-600.0,1,100.0,2,0,2,0.149701551160432,mdp_train.monitor.csv,83,118958,-599.8657032,-599.8556986000001
-600.37175,197,286.877356,0.1509256887523162,0.148898298247178,0.7704083919525146,0.7704083919525146,0,100.0,0.1101701752821926,1,-500.0,-600.0,1,100.0,1,0,1,0.148898298247178,mdp_train.monitor.csv,84,119155,-599.996197,-599.8698324999999
-599.913431,199,287.138148,0.1523427918596976,0.1499576815692707,0.9063419103622437,0.9063419103622437,0,100.0,0.0042318430729298,1,-500.0,-600.0,1,100.0,2,0,2,0.1499576815692707,mdp_train.monitor.csv,85,119354,-599.9419879999999,-599.9466758000001
-599.974536,189,287.386619,0.1505268965853914,0.1498488146180627,0.2576711475849151,0.2576711475849151,0,100.0,0.0151185381937229,1,-500.0,-600.0,1,100.0,1,0,1,0.1498488146180627,mdp_train.monitor.csv,86,119543,-600.4047514000001,-599.8977827000001
-598.311525,173,287.616133,0.1534740324598293,0.1482108745650925,2.250441074371338,2.0,1,100.0,0.1789125434907446,1,-500.0,-600.0,1,100.0,5,0,5,0.1482108745650925,mdp_train.monitor.csv,87,119716,-600.0058607999999,-599.6387369
-599.841936,191,287.881789,0.1546984495660043,0.149710070965934,1.8955838680267332,1.8955838680267332,0,100.0,0.0289929034065994,1,-500.0,-600.0,1,100.0,1,0,1,0.149710070965934,mdp_train.monitor.csv,88,119907,-599.6826356,-599.7741694
-600.408743,207,288.159241,0.1511311740331156,0.1493282193279777,0.6851227879524231,0.6851227879524231,0,100.0,0.0671780672022281,1,-500.0,-600.0,1,100.0,4,0,4,0.1493282193279777,mdp_train.monitor.csv,89,120114,-599.6900342,-599.8431155999999
-599.022434,179,288.444483,0.1529218805420555,0.1476587226473186,2.093210935592652,2.0,1,100.0,0.2341277352681331,1,-500.0,-600.0,1,100.0,2,0,2,0.1476587226473186,mdp_train.monitor.csv,90,120293,-599.5118348,-599.7269114
-600.067803,199,288.730211,0.1521307893389543,0.1498590621409057,0.8632563352584839,0.8632563352584839,0,100.0,0.0140937859094303,1,-500.0,-600.0,1,100.0,0,0,0,0.1498590621409057,mdp_train.monitor.csv,91,120492,-599.5304882,-599.9676198
-600.707246,208,289.00422,0.1500561452325627,0.1495693491577708,0.1849825084209442,0.1849825084209442,0,100.0,0.0430650842229207,1,-500.0,-600.0,1,100.0,2,0,2,0.1495693491577708,mdp_train.monitor.csv,92,120700,-600.0096324,-600.0077466
