Agent,Step,Dataset Index,Proposed Action kW,Safe Action kW,Correction kW,Action kW,Action Label,Reward,Estimated Reward Sum,SOC,P_grid,P_pv,P_load,Voltage PCC,Battery Heat Loss Power,Price,CO2 Intensity,Success,Near Low SOC Zone,Near High SOC Zone,Dangerous Discharge Near Low SOC,Dangerous Charge Near High SOC,Shield Reason,Fallback Used,Blocked,Final Blocked,Clipped,Forecast Warning,Dynamic Reserve Active,SOC Low Margin,SOC High Margin,Voltage Margin,Local energy effect,Economic effect,Grid import penalty,Voltage stability effect,Battery health effect,CO2 effect,SOC safety effect
POMDP-LSTM-PPO,3523,29803,-2.8206770420074463,-2.8206770420074463,0.0,-2.8206770420074463,Charge,0.09858895126731154,0.09858895126731154,0.2956170834941218,-4.614908291325888,9.814752,2.379166666666667,1.0028843176820788,0.14103385210037245,44.49,0.177,1.0,False,False,False,False,,,,,,,,,,,0.05947916666666667,0.04234668691297456,-0.0,-0.002884317682078752,-0.00035258463025093117,-0.0,0.0
POMDP-LSTM-PPO,3524,29804,-2.8639485836029053,-2.8639485836029053,0.0,-2.8639485836029053,Charge,0.0953563566512747,0.09535635665127469,0.3024189613801787,-5.199862616397095,10.1138112,2.0500000000000003,1.0032499141352482,0.14319742918014539,44.49,0.177,1.0,False,False,False,False,,,,,,,,,,,0.05125000000000001,0.04771426435947327,-0.0,-0.003249914135248222,-0.0003579935729503635,-0.0,0.0
POMDP-LSTM-PPO,3525,29805,-2.914053440093994,-2.914053440093994,0.0,-2.914053440093994,Charge,0.11516489394152127,0.11516489394152127,0.30933983830040196,-4.325788693239341,10.356508800000002,3.1166666666666667,1.0027036179332744,0.14570267200469983,45.1876,0.176,1.0,False,False,False,False,,,,,,,,,,,0.07791666666666668,0.0403161018881408,-0.0,-0.002703617933274449,-0.00036425668001174963,-0.0,0.0
POMDP-LSTM-PPO,3526,29806,-2.94966983795166,-2.94966983795166,0.0,-2.94966983795166,Charge,0.10295726448085261,0.10295726448085261,0.31634530416553713,-5.318337628715005,10.551340799999998,2.283333333333333,1.003323961017947,0.14748349189758314,45.1876,0.176,1.0,False,False,False,False,,,,,,,,,,,0.05708333333333333,0.0495666008952102,-0.0,-0.0033239610179469636,-0.0003687087297439579,-0.0,0.0
POMDP-LSTM-PPO,3527,29807,-2.991551399230957,-2.991551399230957,0.0,-2.991551399230957,Charge,0.10991277101995496,0.10991277101995496,0.32345023873871065,-5.040675267435709,10.69056,2.658333333333333,1.0031504220421474,0.14957756996154797,45.1876,0.176,1.0,False,False,False,False,,,,,,,,,,,0.06645833333333333,0.04697880365367294,-0.0,-0.0031504220421474383,-0.00037394392490386997,-0.0,0.0
POMDP-LSTM-PPO,3528,29808,-3.029371738433838,-3.029371738433838,0.0,-3.029371738433838,Charge,0.1018538775639999,0.1018538775639999,0.330644996617491,-5.492087194899494,10.700625599999999,2.1791666666666667,1.0034325544968121,0.15146858692169202,45.1876,0.176,1.0,False,False,False,False,,,,,,,,,,,0.05447916666666667,0.05118593686144958,-0.0,-0.0034325544968121235,-0.0003786714673042301,-0.0,0.0
POMDP-LSTM-PPO,3529,29809,-3.0840673446655273,-3.0840673446655273,0.0,-3.0840673446655273,Charge,0.09499116645509409,0.0949911664550941,0.33796965656107164,-5.57485852200114,10.6922592,2.033333333333333,1.0034842865762508,0.15420336723327652,41.76989,0.174,1.0,False,False,False,False,,,,,,,,,,,0.050833333333333335,0.04802762811609473,-0.0,-0.0034842865762507724,-0.00038550841808319134,-0.0,0.0
POMDP-LSTM-PPO,3530,29810,-3.1318304538726807,-3.1318304538726807,0.0,-3.1318304538726807,Charge,0.09720476525475599,0.09720476525475599,0.34540775388901923,-5.265982612793987,10.618646400000001,2.220833333333333,1.0032912391329962,0.15659152269363416,41.76989,0.174,1.0,False,False,False,False,,,,,,,,,,,0.05552083333333333,0.04536664986115297,-0.0,-0.0032912391329962265,-0.0003914788067340854,-0.0,0.0
POMDP-LSTM-PPO,3531,29811,-3.1784443855285645,-3.1784443855285645,0.0,-3.1784443855285645,Charge,0.09901941138052837,0.09901941138052837,0.3529565593046496,-4.868046281138104,10.467324000000001,2.4208333333333334,1.0030425289257112,0.15892221927642836,41.76989,0.174,1.0,False,False,False,False,,,,,,,,,,,0.060520833333333336,0.041938412521097326,-0.0,-0.0030425289257112187,-0.0003973055481910709,-0.0,0.0
POMDP-LSTM-PPO,3532,29812,-3.2170915603637695,-3.2170915603637695,0.0,-3.2170915603637695,Charge,0.09679498597702013,0.09679498597702012,0.36059715176051355,-4.590251106302898,10.228176000000001,2.4208333333333334,1.0028689069414394,0.16085457801818862,41.76989,0.174,1.0,False,False,False,False,,,,,,,,,,,0.060520833333333336,0.039545196030171634,-0.0,-0.0028689069414393753,-0.0004021364450454716,-0.0,0.0
POMDP-LSTM-PPO,3533,29813,-3.256263256072998,-3.256263256072998,0.0,-3.256263256072998,Charge,0.09287128913682038,0.09287128913682038,0.36833077699368694,-4.419522077260337,9.929952000000002,2.254166666666667,1.0027622012982877,0.16281316280365005,43.53835,0.175,1.0,False,False,False,False,,,,,,,,,,,0.05635416666666668,0.039686356675450576,-0.0,-0.0027622012982877475,-0.0004070329070091252,-0.0,0.0
POMDP-LSTM-PPO,3534,29814,-3.2687978744506836,-3.2687978744506836,0.0,-3.2687978744506836,Charge,0.0908169143364983,0.0908169143364983,0.3760941719455073,-3.999266925549317,9.580564800000001,2.3125000000000004,1.0024995418284683,0.1634398937225343,43.53835,0.175,1.0,False,False,False,False,,,,,,,,,,,0.05781250000000002,0.03591255589927296,-0.0,-0.0024995418284683435,-0.00040859973430633584,-0.0,0.0
POMDP-LSTM-PPO,3535,29815,-3.254521608352661,-3.254521608352661,0.0,-3.254521608352661,Charge,0.08983180854500933,0.08983180854500933,0.3838236607653449,-3.4447674583140064,9.157622400000001,2.4583333333333335,1.0021529796614463,0.1627260804176332,43.53835,0.175,1.0,False,False,False,False,,,,,,,,,,,0.06145833333333334,0.030933270074166415,-0.0,-0.0021529796614463415,-0.000406815201044083,-0.0,0.0
POMDP-LSTM-PPO,3536,29816,-3.211526870727539,-3.211526870727539,0.0,-3.211526870727539,Charge,0.08947651091732226,0.08947651091732224,0.3914510370833228,-2.8405421959391277,8.6979024,2.6458333333333335,1.001775338872462,0.1605763435363771,43.53835,0.175,1.0,False,False,False,False,,,,,,,,,,,0.06614583333333333,0.025507457315291807,-0.0,-0.0017753388724619512,-0.0004014408588409428,-0.0,0.0
POMDP-LSTM-PPO,3537,29817,-3.1396899223327637,-3.1396899223327637,0.0,-3.1396899223327637,Charge,0.08322828799963275,0.08322828799963275,0.3989078006488631,-2.58915941100057,8.183016,2.4541666666666666,1.0016182246318754,0.1569844961166383,44.72692,0.19,1.0,False,False,False,False,,,,,,,,,,,0.06135416666666667,0.023884807205133113,-0.0,-0.0016182246318754423,-0.0003924612402915958,-0.0,0.0
POMDP-LSTM-PPO,3538,29818,-3.0339341163635254,-3.0339341163635254,0.0,-3.0339341163635254,Charge,0.07556266840994325,0.07556266840994325,0.40611339417522646,-2.326113883636475,7.597548000000001,2.2375000000000003,1.0014538211772728,0.1516967058181764,44.72692,0.19,1.0,False,False,False,False,,,,,,,,,,,0.05593750000000001,0.02145823135176145,-0.0,-0.0014538211772727738,-0.00037924176454544106,-0.0,0.0
POMDP-LSTM-PPO,3539,29819,-2.8743326663970947,-2.8743326663970947,0.0,-2.8743326663970947,Charge,0.09358153406521344,0.09358153406521344,0.4129399342579196,-0.4945769336029051,6.9564096,3.5875,1.0003091105835018,0.14371663331985488,44.72692,0.19,1.0,False,False,False,False,,,,,,,,,,,0.0896875,0.00456243623201488,-0.0,-0.00030911058350180376,-0.0003592915832996372,-0.0,0.0
POMDP-LSTM-PPO,3540,29820,-2.625786304473877,-2.625786304473877,0.0,-2.625786304473877,Charge,0.0736736041800869,0.0736736041800869,0.419176176731045,-1.0830704955261221,6.296356799999999,2.5875,1.0006769190597038,0.13128931522369397,44.72692,0.19,1.0,False,False,False,False,,,,,,,,,,,0.0646875,0.009991246527849927,-0.0,-0.0006769190597037955,-0.000328223288059235,-0.0,0.0
POMDP-LSTM-PPO,3541,29821,-2.1974122524261475,-2.1974122524261475,0.0,-2.1974122524261475,Charge,0.07202069781678427,0.07202069781678427,0.42439503083055713,-0.8662269475738529,5.6011392,2.5375,1.0005413918422337,0.10987061262130747,52.61,0.23,1.0,False,False,False,False,,,,,,,,,,,0.06343750000000001,0.009399266190571208,-0.0,-0.0005413918422336739,-0.0002746765315532687,-0.0,0.0
POMDP-LSTM-PPO,3542,29822,-1.7838358879089355,-1.7838358879089355,0.0,-1.7838358879089355,Charge,0.06751165246001442,0.0675116524600144,0.4286316410643409,0.8680390879089348,4.853296800000001,3.9375,0.9994574755700569,0.08919179439544686,52.61,0.23,1.0,False,False,False,False,,,,,,,,,,,0.07673652280227664,-0.006279286257047247,-0.002170097719772337,-0.0005425244299430698,-0.00022297948598861718,-9.982449510952753e-06,0.0
POMDP-LSTM-PPO,3543,29823,-1.262223482131958,-1.262223482131958,0.0,-1.262223482131958,Charge,0.057289433729086986,0.05728943372908698,0.4316294218344043,1.2236781487986246,4.067712,4.029166666666667,0.9992352011570008,0.06311117410659796,52.61,0.23,1.0,False,False,False,False,,,,,,,,,,,0.07013721294670106,-0.008851934768640652,-0.0030591953719965614,-0.0007647988429991814,-0.0001577779352664949,-1.4072298711184184e-05,0.0
POMDP-LSTM-PPO,3544,29824,-0.6810052990913391,-0.6810052990913391,0.0,-0.6810052990913391,Charge,0.06364701514886568,0.0636470151488657,0.4332468094197462,0.20371169909133968,3.3147936,2.8375000000000004,0.9998726801880679,0.034050264954566985,52.61,0.23,1.0,False,False,False,False,,,,,,,,,,,0.06584470752271653,-0.001473624967264365,-0.0005092792477283492,-0.00012731981193214725,-8.512566238641747e-05,-2.3426845395504066e-06,0.0
POMDP-LSTM-PPO,3545,29825,0.12963663041591644,0.12963663041591644,0.0,0.12963663041591644,Idle,0.002248383008856894,0.05224838300885689,0.4329056603923359,1.0677983029174172,2.5233983999999996,3.720833333333333,0.9993326260606765,0.006822980548206121,72.93737,0.276,1.0,False,False,False,False,,,,,,,,,,,0.0663258757603979,-0.010708829986973215,-0.002669495757293543,-0.000667373939323479,-1.7057451370515305e-05,-1.4735616580260358e-05,0.0
POMDP-LSTM-PPO,3546,29826,0.6925546526908875,0.6925546526908875,0.0,0.6925546526908875,Discharge,0.04321587086465353,0.04321587086465354,0.43108314814841253,1.3489072139757794,1.7502048,3.7916666666666665,0.9991569329912652,0.03645024487846772,72.93737,0.276,1.0,False,False,False,False,,,,,,,,,,,0.06106898631727218,-0.013528039877195334,-0.0033722680349394484,-0.0008430670087348213,-9.112561219616931e-05,-1.861491955286576e-05,0.0
POMDP-LSTM-PPO,3547,29827,1.083051085472107,1.083051085472107,0.0,1.083051085472107,Discharge,0.03597585656764413,0.03597585656764413,0.42823301371295963,1.2998115811945596,1.0463040000000001,3.4291666666666667,0.9991876177617535,0.0570026887090582,72.93737,0.276,1.0,False,False,False,False,,,,,,,,,,,0.05323387713680268,-0.013035665256332488,-0.0032495289529863992,-0.000812382238246534,-0.0001425067217726455,-1.7937399820484925e-05,0.0
POMDP-LSTM-PPO,3548,29828,1.3129832744598389,1.3129832744598389,0.0,1.3129832744598389,Discharge,0.008744979624047165,0.008744979624047163,0.42477779456964426,2.670206058873495,0.450144,4.433333333333334,0.9983311212132041,0.06910438286630723,72.93737,0.276,1.0,False,False,False,False,,,,,,,,,,,0.04407818186149597,-0.02677919850269096,-0.006675515147183737,-0.001668878786795891,-0.00017276095716576808,-3.684884361245423e-05,0.0
POMDP-LSTM-PPO,3549,29829,1.5150096416473389,1.5150096416473389,0.0,1.5150096416473389,Discharge,-0.018209162767422106,-0.018209162767422106,0.42079092709162497,3.5099903583526606,0.0,5.0249999999999995,0.9978062560260296,0.07973734956038617,92.96337,0.285,1.0,False,False,False,False,,,,,,,,,,,0.03787524104118348,-0.04486632320224601,-0.008774975895881651,-0.00219374397397043,-0.00019934337390096547,-5.001736260652542e-05,0.0
POMDP-LSTM-PPO,3550,29830,1.625409483909607,1.625409483909607,0.0,1.625409483909607,Discharge,-0.01662491914617154,-0.016624919146171535,0.4165135337129155,3.582923849423726,0.0,5.208333333333333,0.9977606725941102,0.08554786757418974,92.96337,0.285,1.0,False,False,False,False,,,,,,,,,,,0.040635237097740175,-0.0457985928806728,-0.008957309623559315,-0.002239327405889835,-0.0002138696689354744,-5.105666485428809e-05,0.0
POMDP-LSTM-PPO,3551,29831,1.6300851106643677,1.6300851106643677,0.0,1.6300851106643677,Discharge,-0.023200927886686474,-0.023200927886686474,0.4122238360532724,4.003248222668966,0.0,5.633333333333334,0.9974979698608318,0.08579395319286136,92.96337,0.285,1.0,False,False,False,False,,,,,,,,,,,0.04075212776660919,-0.0511713737872999,-0.010008120556672415,-0.0025020301391681654,-0.0002144848829821534,-5.704628717303276e-05,0.0
POMDP-LSTM-PPO,3552,29832,1.6201553344726562,1.6201553344726562,0.0,1.6201553344726562,Discharge,-0.015446086687695192,-0.015446086687695195,0.4079602693836075,3.5006779988606773,0.0,5.120833333333334,0.997812076250712,0.08527133339329761,92.96337,0.285,1.0,False,False,False,False,,,,,,,,,,,0.04050388336181641,-0.0447472883081049,-0.008751694997151694,-0.002187923749288001,-0.00021317833348324404,-4.988466148376465e-05,0.0
POMDP-LSTM-PPO,3553,29833,1.5975345373153687,1.5975345373153687,0.0,1.5975345373153687,Discharge,-0.004709948182557811,-0.004709948182557816,0.40375623112751446,3.410798796017965,0.0,5.008333333333334,0.9978682507524888,0.08408076512186141,71.92474,0.28,1.0,False,False,False,False,,,,,,,,,,,0.03993836343288422,-0.03373161228193697,-0.008526996990044913,-0.00213174924751125,-0.00021020191280465353,-4.775118314425152e-05,0.0
POMDP-LSTM-PPO,3554,29834,1.6027545928955078,1.6027545928955078,0.0,1.6027545928955078,Discharge,-0.023892242834328482,-0.02389224283432849,0.3995384558830526,4.893078740437826,0.0,6.495833333333334,0.9969418257872263,0.08435550488923715,71.92474,0.28,1.0,False,False,False,False,,,,,,,,,,,0.040068864822387695,-0.04839084472825874,-0.012232696851094564,-0.0030581742127736566,-0.00021088876222309292,-6.850310236612957e-05,0.0
POMDP-LSTM-PPO,3555,29835,1.5788213014602661,1.5788213014602661,0.0,1.5788213014602661,Discharge,-0.01106487413579801,-0.011064874135798012,0.3953836629844729,3.8628453652064003,0.0,5.441666666666666,0.9975857216467461,0.08309585797159286,71.92474,0.28,1.0,False,False,False,False,,,,,,,,,,,0.039470532536506654,-0.038202195425992874,-0.009657113413016002,-0.002414278353253918,-0.00020773964492898215,-5.4079835112889616e-05,0.0
POMDP-LSTM-PPO,3556,29836,1.5757933855056763,1.5757933855056763,0.0,1.5757933855056763,Discharge,-0.01563107930175279,-0.01563107930175279,0.39123683828577377,4.207539947827658,0.0,5.783333333333334,0.9973702875326077,0.08293649397398287,71.92474,0.28,1.0,False,False,False,False,,,,,,,,,,,0.03939483463764191,-0.04161110480822871,-0.010518849869569144,-0.002629712467392298,-0.00020734123493495717,-5.8905559269587224e-05,0.0
POMDP-LSTM-PPO,3557,29837,1.5977979898452759,1.5977979898452759,0.0,1.5977979898452759,Discharge,-0.016375114474889985,-0.016375114474889988,0.3870321067335494,4.277202010154724,0.0,5.875,0.9973267487436533,0.08409463104448811,72.5749,0.286,1.0,False,False,False,False,,,,,,,,,,,0.0399449497461319,-0.04268240737293199,-0.010693005025386811,-0.0026732512563466537,-0.00021023657761122029,-6.116398874521256e-05,0.0
POMDP-LSTM-PPO,3558,29838,1.554794430732727,1.554794430732727,0.0,1.554794430732727,Discharge,-0.01587694910371735,-0.015876949103717345,0.3829405424421475,4.157705569267272,0.0,5.7124999999999995,0.9974014340192079,0.08183128582803817,72.5749,0.286,1.0,False,False,False,False,,,,,,,,,,,0.03886986076831818,-0.041489946563864614,-0.010394263923168182,-0.0025985659807921113,-0.00020457821457009543,-5.9455189640521994e-05,0.0
POMDP-LSTM-PPO,3559,29839,1.520029902458191,1.520029902458191,0.0,1.520029902458191,Discharge,-0.01758015974178744,-0.01758015974178744,0.378940463751468,4.221636764208476,0.0,5.741666666666667,0.9973614770223698,0.08000157381358891,72.5749,0.286,1.0,False,False,False,False,,,,,,,,,,,0.03800074756145477,-0.042127919074828636,-0.010554091910521191,-0.002638522977630231,-0.0002000039345339723,-6.03694057281812e-05,0.0
POMDP-LSTM-PPO,3560,29840,1.4903717041015625,1.4903717041015625,0.0,1.4903717041015625,Discharge,-0.010781109859063233,-0.010781109859063229,0.37501843295120074,3.6471282958984377,0.0,5.1375,0.9977205448150634,0.07844061600534531,72.5749,0.286,1.0,False,False,False,False,,,,,,,,,,,0.03725929260253907,-0.03639487106227494,-0.009117820739746095,-0.002279455184936552,-0.0001961015400133633,-5.215393463134765e-05,0.0
POMDP-LSTM-PPO,3561,29841,1.4686830043792725,1.4686830043792725,0.0,1.4686830043792725,Discharge,-0.027084001984246035,-0.02708400198424604,0.37115347767651846,4.872983662287393,0.0,6.341666666666666,0.9969543852110704,0.07729910549364584,72.0997,0.289,1.0,False,False,False,False,,,,,,,,,,,0.036717075109481814,-0.04830934077142558,-0.012182459155718485,-0.003045614788929618,-0.00019324776373411462,-7.041461392005284e-05,0.0
POMDP-LSTM-PPO,3562,29842,1.465425968170166,1.465425968170166,0.0,1.465425968170166,Discharge,-0.005561025682353069,-0.005561025682353069,0.36729709354975487,3.2179073651631676,0.0,4.683333333333334,0.997988807896773,0.07712768253527182,72.0997,0.289,1.0,False,False,False,False,,,,,,,,,,,0.036635649204254155,-0.03190139640270754,-0.008044768412907919,-0.0020111921032269775,-0.00019281920633817956,-4.649876142660777e-05,0.0
POMDP-LSTM-PPO,3563,29843,1.4607136249542236,1.4607136249542236,0.0,1.4607136249542236,Discharge,-0.018357778640007212,-0.018357778640007212,0.3634531103261911,4.189286375045778,0.0,5.650000000000001,0.9973816960155963,0.07687966447127484,72.0997,0.289,1.0,False,False,False,False,,,,,,,,,,,0.036517840623855595,-0.04153136499254711,-0.010473215937614444,-0.002618303984403658,-0.0001921991611781871,-6.053518811941148e-05,0.0
POMDP-LSTM-PPO,3564,29844,1.4667651653289795,1.4667651653289795,0.0,1.4667651653289795,Discharge,-0.009426188835423645,-0.009426188835423647,0.359593201996378,3.516568168004354,0.0,4.983333333333333,0.9978021448949973,0.077198166596262,72.0997,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03666912913322449,-0.03486223261711623,-0.008791420420010885,-0.0021978551050026995,-0.000192995416490655,-5.081441002766291e-05,0.0
POMDP-LSTM-PPO,3565,29845,1.4381967782974243,1.4381967782974243,0.0,1.4381967782974243,Discharge,-0.00931985259174986,-0.009319852591749863,0.3558084736324374,3.503469888369242,0.0,4.941666666666666,0.9978103313197693,0.07569456727881173,70.75908,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03595491945743561,-0.034086567089947666,-0.008758674720923105,-0.0021896686802307386,-0.00018923641819702935,-5.0625139886935556e-05,0.0
POMDP-LSTM-PPO,3566,29846,1.43821382522583,1.43821382522583,0.0,1.43821382522583,Discharge,-0.018434625933477194,-0.018434625933477194,0.3520237004081589,4.211786174774171,0.0,5.650000000000001,0.9973676336407661,0.07569546448556992,70.75908,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03595534563064575,-0.04097804079651419,-0.010529465436935429,-0.0026323663592339175,-0.00018923866121392483,-6.086031022548677e-05,0.0
POMDP-LSTM-PPO,3567,29847,1.4537137746810913,1.4537137746810913,0.0,1.4537137746810913,Discharge,-0.007554641750330472,-0.007554641750330474,0.34819813784320863,3.3962862253189092,0.0,4.8500000000000005,0.9978773211091757,0.07651125129900473,70.75908,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03634284436702728,-0.03304373719903282,-0.008490715563297273,-0.002122678890824292,-0.00019127812824751183,-4.9076335955858235e-05,0.0
POMDP-LSTM-PPO,3568,29848,1.4340696334838867,1.4340696334838867,0.0,1.4340696334838867,Discharge,-0.0011644844877992276,-0.0011644844877992263,0.3444242703866721,2.8617636998494467,0.0,4.295833333333333,0.998211397687594,0.0754773491307308,70.75908,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03585174083709717,-0.027843167904577165,-0.0071544092496236165,-0.0017886023124059625,-0.000188693372826827,-4.135248546282451e-05,0.0
POMDP-LSTM-PPO,3569,29849,1.4095011949539185,1.4095011949539185,0.0,1.4095011949539185,Discharge,0.006150264354825298,0.0061502643548253,0.34071505671574076,2.586332138379415,0.0,3.9958333333333336,0.9983835424135128,0.07418427341862721,58.44017,0.286,1.0,False,False,False,False,,,,,,,,,,,0.03523752987384796,-0.020782532353461523,-0.006465830345948538,-0.0016164575864872077,-0.00018546068354656804,-3.6984549578825635e-05,0.0
POMDP-LSTM-PPO,3570,29850,1.39535391330719,1.39535391330719,0.0,1.39535391330719,Discharge,0.004383182794758282,0.004383182794758283,0.33704307273335343,2.7129794200261435,0.0,4.108333333333333,0.9983043878624837,0.07343967964774675,58.44017,0.286,1.0,False,False,False,False,,,,,,,,,,,0.03488384783267975,-0.02180020954551402,-0.006782448550065359,-0.0016956121375163447,-0.0001835991991193669,-3.8795605706373855e-05,0.0
POMDP-LSTM-PPO,3571,29851,1.4037365913391113,1.4037365913391113,0.0,1.4037365913391113,Discharge,0.0037075246627084023,0.0037075246627084036,0.3333490290719347,2.7920967419942224,0.0,4.195833333333334,0.9982549395362535,0.0738808732283742,58.44017,0.286,1.0,False,False,False,False,,,,,,,,,,,0.035093414783477786,-0.022435958635555923,-0.006980241854985556,-0.0017450604637464506,-0.0001847021830709355,-3.992698341051738e-05,0.0
POMDP-LSTM-PPO,3572,29852,1.3913737535476685,1.3913737535476685,0.0,1.3913737535476685,Discharge,0.009547766026809732,0.009547766026809732,0.32968751919417766,2.241959579785665,0.0,3.6333333333333333,0.9985987752626339,0.07323019755514036,58.44017,0.286,1.0,False,False,False,False,,,,,,,,,,,0.034784343838691716,-0.018015318609172888,-0.005604898949464162,-0.0014012247373661468,-0.00018307549388785094,-3.206002199093501e-05,0.0
POMDP-LSTM-PPO,3573,29853,1.393937110900879,1.393937110900879,0.0,1.393937110900879,Discharge,0.00010352545472171702,0.00010352545472171827,0.3260192636391753,3.218562889099121,0.0,4.6125,0.9979883981943131,0.07336511110004618,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,0.03484842777252197,-0.024456972277867917,-0.008046407222747803,-0.0020116018056869356,-0.00018341277775011546,-4.6508233747482297e-05,0.0
POMDP-LSTM-PPO,3574,29854,1.404768705368042,1.404768705368042,0.0,1.404768705368042,Discharge,0.01726759911768771,0.01726759911768771,0.32232250388820677,1.6452312946319583,0.0,3.0500000000000003,0.9989717304408551,0.07393519501937056,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,0.035119217634201054,-0.012501659141032668,-0.0041130782365798955,-0.0010282695591449231,-0.0001848379875484264,-2.3773592207431796e-05,0.0
POMDP-LSTM-PPO,3575,29855,1.3742866516113281,1.3742866516113281,0.0,1.3742866516113281,Discharge,0.021193385003435688,0.021193385003435688,0.318705960068177,1.2090466817220054,0.0,2.5833333333333335,0.9992443458239237,0.07233087640059614,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,0.0343571662902832,-0.009187212490913869,-0.0030226167043050133,-0.0007556541760762592,-0.0001808271910014904,-1.7470724550882976e-05,0.0
POMDP-LSTM-PPO,3576,29856,1.3599607944488525,1.3599607944488525,0.0,1.3599607944488525,Discharge,0.01728286811788063,0.01728286811788063,0.31512711587225894,1.5400392055511474,0.0,2.9,0.9990374754965304,0.07157688391836058,55.26345,0.289,1.0,False,False,False,False,,,,,,,,,,,0.033999019861221315,-0.011702333449677138,-0.0038500980138778686,-0.000962524503469564,-0.00017894220979590146,-2.2253566520214077e-05,0.0
POMDP-LSTM-PPO,3577,29857,1.3374626636505127,1.3374626636505127,0.0,1.3374626636505127,Discharge,0.02297085098711392,0.02297085098711392,0.31160747728370497,1.0333706696828204,0.0,2.370833333333333,0.9993541433314482,0.07039277177107954,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,0.03343656659126282,-0.007045053108984105,-0.002583426674207051,-0.0006458566685517697,-0.00017598192942769886,-1.5397222978274027e-05,0.0
POMDP-LSTM-PPO,3578,29858,1.3165510892868042,1.3165510892868042,0.0,1.3165510892868042,Discharge,0.020458544670050687,0.020458544670050687,0.30814286915400285,1.233448910713196,0.0,2.5500000000000003,0.9992290944308043,0.06929216259404225,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,0.03291377723217011,-0.008409095920886019,-0.00308362227678299,-0.000770905569195679,-0.00017323040648510566,-1.8378388769626622e-05,0.0
POMDP-LSTM-PPO,3579,29859,1.3041644096374512,1.3041644096374512,0.0,1.3041644096374512,Discharge,0.024176104048971924,0.024176104048971924,0.3047108575496938,0.8291689236958821,0.0,2.1333333333333333,0.99948176942269,0.06864023208618157,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,0.03260411024093628,-0.005652898108236091,-0.0020729223092397055,-0.0005182305773100415,-0.00017160058021545397,-1.2354616963068644e-05,0.0
POMDP-LSTM-PPO,3580,29860,1.3038419485092163,1.3038419485092163,0.0,1.3038419485092163,Discharge,0.024870193222768074,0.024870193222768074,0.30127969452730113,0.7586580514907837,0.0,2.0625,0.9995258387178183,0.06862326044785341,49.58216,0.298,1.0,False,False,False,False,,,,,,,,,,,0.03259604871273041,-0.005172186922966838,-0.0018966451287269592,-0.0004741612821816954,-0.00017155815111963356,-1.1304004967212677e-05,0.0
POMDP-LSTM-PPO,3581,29861,1.2453199625015259,1.2453199625015259,0.0,1.2453199625015259,Discharge,0.021788573231361102,0.021788573231361106,0.2980025367312445,0.967180037498474,0.0,2.2125,0.9993955124765634,0.06554315592113287,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,0.03113299906253815,-0.006143380828619617,-0.002417950093746185,-0.0006044875234365588,-0.0001638578898028322,-1.4749495571851729e-05,0.0
POMDP-LSTM-PPO,3582,29862,1.2243622541427612,1.2243622541427612,0.0,1.2243622541427612,Discharge,0.014621738760635841,0.014621738760635843,0.29478053079928984,1.667304412523905,0.0,2.891666666666666,0.9989579347421725,0.06444011863909263,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,0.03060905635356903,-0.010590464614907242,-0.0041682610313097624,-0.0010420652578274625,-0.00016110029659773158,-2.5426392290989552e-05,0.0
POMDP-LSTM-PPO,3583,29863,1.2026901245117188,1.2026901245117188,0.0,1.2026901245117188,Discharge,0.01854402143836919,0.018544021438369186,0.2916155567874169,1.1973098754882812,0.0,2.4,0.9992516813278197,0.06329948023745881,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,0.03006725311279297,-0.007605130637327958,-0.002993274688720703,-0.0007483186721802815,-0.00015824870059364705,-1.825897560119629e-05,0.0
POMDP-LSTM-PPO,3584,29864,1.16729736328125,1.16729736328125,0.0,1.16729736328125,Discharge,0.01669510123293634,0.01669510123293634,0.2885437216208873,1.2993693033854168,0.0,2.466666666666667,0.9991878941853841,0.061436703330592035,46.19526,0.305,1.0,False,False,False,False,,,,,,,,,,,0.02918243408203125,-0.008253396635812378,-0.003248423258463542,-0.0008121058146158822,-0.0001535917583264801,-1.9815381876627606e-05,0.0
POMDP-LSTM-PPO,3585,29865,1.1203070878982544,1.1203070878982544,0.0,1.1203070878982544,Discharge,0.0159577007525524,0.015957700752552404,0.28559554507378665,1.2546929121017452,0.0,2.3749999999999996,0.9992158169299364,0.05896353094201332,46.15301,0.308,1.0,False,False,False,False,,,,,,,,,,,0.028007677197456362,-0.007962329996384635,-0.003136732280254363,-0.0007841830700635599,-0.00014740882735503333,-1.9322270846366875e-05,0.0
