episode_reward,episode_length,wall_time,soc_before,soc_after,original_action_kw,protected_action_kw,soc_action_protection_applied,soc_fibonacci_penalty,soc_deficit_percent_below_15,soc_fibonacci_level,reward_before_soc_penalty,reward_after_soc_penalty,episode_soc_penalty_count,episode_soc_penalty_total,episode_action_protection_count,episode_action_block_count,episode_action_clip_count,episode_min_soc,source_file,episode,timesteps,moving_average_reward_5,moving_average_reward_10
-597.767137,203,924.639866,0.1517059207456678,0.1493200799846336,0.9066194891929626,0.9066194891929626,0,100.0,0.0679920015366319,1,-500.0,-600.0,1,100.0,0,0,0,0.1493200799846336,pomdp_lstm_train.monitor.csv,99,374847,-597.7015365999999,-597.7402447000001
-598.3555,214,925.044276,0.1529176419281254,0.1493529020734132,1.3546011447906494,1.3546011447906494,0,100.0,0.0647097926586764,1,-500.0,-600.0,1,100.0,0,0,0,0.1493529020734132,pomdp_lstm_train.monitor.csv,100,375061,-597.7418104,-597.8207683
-597.852404,205,925.456936,0.1503464634287122,0.1494587930999696,0.3373147249221802,0.3373147249221802,0,100.0,0.0541206900030316,1,-500.0,-600.0,1,100.0,0,0,0,0.1494587930999696,pomdp_lstm_train.monitor.csv,101,375266,-597.8067450000001,-597.790064
-597.874106,201,925.908211,0.1501986165536865,0.1480584038672482,0.8132808208465576,0.8132808208465576,0,100.0,0.1941596132751716,1,-500.0,-600.0,1,100.0,2,0,2,0.1480584038672482,pomdp_lstm_train.monitor.csv,102,375467,-597.8391445999999,-597.7745261
-598.298347,213,926.388073,0.150615131136226,0.1491584743978945,0.5535295605659485,0.5535295605659485,0,100.0,0.084152560210543,1,-500.0,-600.0,1,100.0,1,0,1,0.1491584743978945,pomdp_lstm_train.monitor.csv,103,375680,-598.0294987999999,-597.8488541999999
-598.083393,212,926.737583,0.1505296385024526,0.1475045365145135,1.14953875541687,1.14953875541687,0,100.0,0.2495463485486432,1,-500.0,-600.0,1,100.0,0,0,0,0.1475045365145135,pomdp_lstm_train.monitor.csv,104,375892,-598.09275,-597.8971433
-597.965378,204,927.015,0.1524868378347085,0.1474835997966956,1.9012304544448853,1.9012304544448853,0,100.0,0.2516400203304347,1,-500.0,-600.0,1,100.0,0,0,0,0.1474835997966956,pomdp_lstm_train.monitor.csv,105,376096,-598.0147256,-597.878268
-597.82468,203,927.298213,0.1501573815845739,0.1460669893087135,1.554349064826965,1.554349064826965,0,100.0,0.3933010691286459,1,-500.0,-600.0,1,100.0,0,0,0,0.1460669893087135,pomdp_lstm_train.monitor.csv,106,376299,-598.0091808,-597.9079629
-597.605158,198,927.583323,0.1535822674617367,0.1488387390956478,1.8025407791137693,1.8025407791137693,0,100.0,0.1161260904352146,1,-500.0,-600.0,1,100.0,0,0,0,0.1488387390956478,pomdp_lstm_train.monitor.csv,107,376497,-597.9553911999999,-597.8972679000001
-597.879054,204,927.885987,0.1529199114878121,0.1495020061069608,1.2988040447235107,1.2988040447235107,0,100.0,0.0497993893039172,1,-500.0,-600.0,1,100.0,0,0,0,0.1495020061069608,pomdp_lstm_train.monitor.csv,108,376701,-597.8715325999999,-597.9505157000001
-597.862149,207,929.56172,0.1508508913965015,0.1499672047755634,0.3358009159564972,0.3358009159564972,0,100.0,0.0032795224436582,1,-500.0,-600.0,1,100.0,0,0,0,0.1499672047755634,pomdp_lstm_train.monitor.csv,109,376908,-597.8272837999999,-597.9600168999999
-597.75704,205,929.868662,0.1528687043547459,0.1479772617295997,1.858748197555542,1.858748197555542,0,100.0,0.2022738270400254,1,-500.0,-600.0,1,100.0,1,0,1,0.1479772617295997,pomdp_lstm_train.monitor.csv,110,377113,-597.7856162,-597.9001709
-598.376841,215,930.18994,0.150506963284784,0.148290453672801,0.8422736525535583,0.8422736525535583,0,100.0,0.1709546327198968,1,-500.0,-600.0,1,100.0,1,0,1,0.148290453672801,pomdp_lstm_train.monitor.csv,111,377328,-597.8960483999999,-597.9526146
-597.307517,196,930.488131,0.1523758040814612,0.1486342141086138,1.4218041896820068,1.4218041896820068,0,100.0,0.1365785891386112,1,-500.0,-600.0,1,100.0,0,0,0,0.1486342141086138,pomdp_lstm_train.monitor.csv,112,377524,-597.8365201999999,-597.8959557
-597.951353,205,930.808746,0.1516853257562767,0.1464221678615398,2.189969539642334,2.0,1,100.0,0.3577832138460135,1,-500.0,-600.0,1,100.0,1,0,1,0.1464221678615398,pomdp_lstm_train.monitor.csv,113,377729,-597.8509799999999,-597.8612562999999
-597.802842,206,931.112164,0.1510421495437621,0.1490930371911901,0.740662693977356,0.740662693977356,0,100.0,0.0906962808809891,1,-500.0,-600.0,1,100.0,1,0,1,0.1490930371911901,pomdp_lstm_train.monitor.csv,114,377935,-597.8391186,-597.8332012
-598.291654,214,931.44208,0.1508128762209888,0.1462975150625175,1.7158372402191162,1.7158372402191162,0,100.0,0.3702484937482486,1,-500.0,-600.0,1,100.0,0,0,0,0.1462975150625175,pomdp_lstm_train.monitor.csv,115,378149,-597.9460413999999,-597.8658287999999
-598.102507,207,931.746981,0.1501153947446787,0.1468582901470851,1.2376997470855713,1.2376997470855713,0,100.0,0.314170985291487,1,-500.0,-600.0,1,100.0,1,0,1,0.1468582901470851,pomdp_lstm_train.monitor.csv,116,378356,-597.8911745999999,-597.8936115
-597.568363,197,932.039744,0.1509610106588193,0.1471280756267277,1.4565153121948242,1.4565153121948242,0,100.0,0.28719243732723,1,-500.0,-600.0,1,100.0,1,0,1,0.1471280756267277,pomdp_lstm_train.monitor.csv,117,378553,-597.9433438,-597.8899319999999
-598.307661,212,932.34105,0.1514349391519237,0.149314045742546,0.8059394955635071,0.8059394955635071,0,100.0,0.0685954257453935,1,-500.0,-600.0,1,100.0,0,0,0,0.149314045742546,pomdp_lstm_train.monitor.csv,118,378765,-598.0146053999999,-597.9327926999999
-598.762209,216,934.02563,0.1530349429502688,0.1490535111021443,1.5129441022872925,1.5129441022872925,0,100.0,0.0946488897855674,1,-500.0,-600.0,1,100.0,0,0,0,0.1490535111021443,pomdp_lstm_train.monitor.csv,119,378981,-598.2064788,-598.0227987000001
-597.929941,207,934.320544,0.1509234936681428,0.1492868892523998,0.6219096779823303,0.6219096779823303,0,100.0,0.0713110747600109,1,-500.0,-600.0,1,100.0,0,0,0,0.1492868892523998,pomdp_lstm_train.monitor.csv,120,379188,-598.1341362,-598.0400888
-597.622543,196,934.627313,0.1527862884968909,0.1484661905861604,1.6416372060775757,1.6416372060775757,0,100.0,0.1533809413839515,1,-500.0,-600.0,1,100.0,0,0,0,0.1484661905861604,pomdp_lstm_train.monitor.csv,121,379384,-598.0381433999999,-597.964659
-597.859237,204,934.941482,0.1507217770211497,0.14733768755124,1.2859539985656738,1.2859539985656738,0,100.0,0.2662312448759918,1,-500.0,-600.0,1,100.0,0,0,0,0.14733768755124,pomdp_lstm_train.monitor.csv,122,379588,-598.0963181999999,-598.019831
-598.547036,216,935.252093,0.1502873436502722,0.1483964208027251,0.7185506820678711,0.7185506820678711,0,100.0,0.1603579197274829,1,-500.0,-600.0,1,100.0,0,0,0,0.1483964208027251,pomdp_lstm_train.monitor.csv,123,379804,-598.1441932,-598.0793993
-598.168219,210,935.586585,0.1502813503419688,0.1497472245715756,0.2029677927494049,0.2029677927494049,0,100.0,0.0252775428424362,1,-500.0,-600.0,1,100.0,0,0,0,0.1497472245715756,pomdp_lstm_train.monitor.csv,124,380014,-598.0253951999999,-598.1159369999999
-598.124397,210,935.882502,0.1506759072342197,0.147617416920238,1.162226319313049,1.162226319313049,0,100.0,0.238258307976194,1,-500.0,-600.0,1,100.0,0,0,0,0.147617416920238,pomdp_lstm_train.monitor.csv,125,380224,-598.0642863999999,-598.0992113
-598.169449,209,936.190217,0.1500734907947479,0.1493926026250577,0.2587375044822693,0.2587375044822693,0,100.0,0.0607397374942225,1,-500.0,-600.0,1,100.0,1,0,1,0.1493926026250577,pomdp_lstm_train.monitor.csv,126,380433,-598.1736675999999,-598.1059055
-597.828183,205,936.476624,0.1509316377401549,0.1489224837466487,0.7634785175323486,0.7634785175323486,0,100.0,0.1077516253351285,1,-500.0,-600.0,1,100.0,0,0,0,0.1489224837466487,pomdp_lstm_train.monitor.csv,127,380638,-598.1674568,-598.1318875
-598.085697,211,936.89066,0.1524753089852653,0.1489788296245845,1.3286621570587158,1.3286621570587158,0,100.0,0.1021170375415464,1,-500.0,-600.0,1,100.0,1,0,1,0.1489788296245845,pomdp_lstm_train.monitor.csv,128,380849,-598.0751889999999,-598.1096911000001
-603.802271,315,939.402203,0.1520820143462992,0.1482984470180971,1.4377555847167969,1.4377555847167969,0,100.0,0.1701552981902832,1,-500.0,-600.0,1,100.0,0,0,0,0.1482984470180971,pomdp_lstm_train.monitor.csv,129,381164,-599.2019994,-598.6136973
-599.216829,221,939.814053,0.1528041232460131,0.149999722827079,1.0656721591949463,1.0656721591949463,0,100.0,2.7717292092055423e-05,1,-500.0,-600.0,1,100.0,0,0,0,0.149999722827079,pomdp_lstm_train.monitor.csv,130,381385,-599.4204857999999,-598.7423861
-602.879033,310,940.436,0.1513196588023322,0.1497114994484736,0.6111005544662476,0.6111005544662476,0,100.0,0.0288500551526349,1,-500.0,-600.0,1,100.0,1,0,1,0.1497114994484736,pomdp_lstm_train.monitor.csv,131,381695,-600.3624026,-599.2680351
-598.833183,219,940.890184,0.1511720905003972,0.1490909977788597,0.7908152341842651,0.7908152341842651,0,100.0,0.0909002221140264,1,-500.0,-600.0,1,100.0,2,0,2,0.1490909977788597,pomdp_lstm_train.monitor.csv,132,381914,-600.5634026,-599.3654297
-598.397161,215,941.328441,0.152076766747001,0.1493066653503399,1.0526385307312012,1.0526385307312012,0,100.0,0.0693334649660037,1,-500.0,-600.0,1,100.0,1,0,1,0.1493066653503399,pomdp_lstm_train.monitor.csv,133,382129,-600.6256953999999,-599.3504422
-603.511502,313,941.810016,0.1517241254425368,0.1489471089659559,1.055266261100769,1.055266261100769,0,100.0,0.1052891034044101,1,-500.0,-600.0,1,100.0,1,0,1,0.1489471089659559,pomdp_lstm_train.monitor.csv,134,382442,-600.5675416,-599.8847705000001
-597.89912,210,942.102002,0.1513858185675191,0.1478287495168808,1.3516862392425537,1.3516862392425537,0,100.0,0.2171250483119113,1,-500.0,-600.0,1,100.0,0,0,0,0.1478287495168808,pomdp_lstm_train.monitor.csv,135,382652,-600.3039998,-599.8622428
-598.030277,203,942.400535,0.1519585945325855,0.149924152641116,0.7730879187583923,0.7730879187583923,0,100.0,0.007584735888394,1,-500.0,-600.0,1,100.0,0,0,0,0.149924152641116,pomdp_lstm_train.monitor.csv,136,382855,-599.3342485999999,-599.8483256
-615.044668,490,944.434978,0.1501097766048711,0.1494647360410242,0.2451154142618179,0.2451154142618179,0,100.0,0.0535263958975767,1,-500.0,-600.0,1,100.0,0,0,0,0.1494647360410242,pomdp_lstm_train.monitor.csv,137,383345,-602.5765456,-601.5699741000001
-609.352623,406,945.018408,0.15051514051438,0.1486178062461614,0.7209870219230652,0.7209870219230652,0,100.0,0.1382193753838523,1,-500.0,-600.0,1,100.0,0,0,0,0.1486178062461614,pomdp_lstm_train.monitor.csv,138,383751,-604.7676379999999,-602.6966666999999
-614.68543,483,945.696909,0.1502707403965883,0.1470559613709584,1.22161602973938,1.22161602973938,0,100.0,0.2944038629041606,1,-500.0,-600.0,1,100.0,1,0,1,0.1470559613709584,pomdp_lstm_train.monitor.csv,139,384234,-607.0024235999999,-603.7849825999999
-615.363729,497,946.384883,0.1503263699644686,0.1499385122669566,0.1473859250545501,0.1473859250545501,0,100.0,0.0061487733043347,1,-500.0,-600.0,1,100.0,0,0,0,0.1499385122669566,pomdp_lstm_train.monitor.csv,140,384731,-610.4953453999999,-605.3996726
-615.001585,488,948.436,0.1518459229729578,0.149694042834159,0.8177144527435303,0.8177144527435303,0,100.0,0.0305957165840919,1,-500.0,-600.0,1,100.0,1,0,1,0.149694042834159,pomdp_lstm_train.monitor.csv,141,385219,-613.889607,-606.6119278
-615.558009,501,949.125444,0.1513822997293784,0.1493443378699263,0.7744255065917969,0.7744255065917969,0,100.0,0.0655662130073647,1,-500.0,-600.0,1,100.0,0,0,0,0.1493443378699263,pomdp_lstm_train.monitor.csv,142,385720,-613.9922752,-608.2844104
-615.904275,504,949.862803,0.1511343205234916,0.1498348197443898,0.4938102960586548,0.4938102960586548,0,100.0,0.0165180255610131,1,-500.0,-600.0,1,100.0,0,0,0,0.1498348197443898,pomdp_lstm_train.monitor.csv,143,386224,-615.3026055999999,-610.0351218
-615.829455,499,950.534026,0.1508142645957536,0.1492890487127495,0.5795820355415344,0.5795820355415344,0,100.0,0.0710951287250433,1,-500.0,-600.0,1,100.0,0,0,0,0.1492890487127495,pomdp_lstm_train.monitor.csv,144,386723,-615.5314106,-611.2669171
-615.921501,501,953.083842,0.1505409746075929,0.1487307862513941,0.6878715753555298,0.6878715753555298,0,100.0,0.1269213748605863,1,-500.0,-600.0,1,100.0,2,0,2,0.1487307862513941,pomdp_lstm_train.monitor.csv,145,387224,-615.642965,-613.0691552000001
-633.968941,1068,955.13735,0.1520850811522383,0.1498523388426679,0.8484420776367188,0.8484420776367188,0,100.0,0.0147661157332029,1,-500.0,-600.0,1,100.0,0,0,0,0.1498523388426679,pomdp_lstm_train.monitor.csv,146,388292,-619.4364362,-616.6630216000001
537.524628,23540,1017.110566,0.15285791096292,0.1492942684610889,1.3541841506958008,1.3541841506958008,0,100.0,0.0705731538911014,1,-500.0,-600.0,1,100.0,4,0,4,0.1492942684610889,pomdp_lstm_train.monitor.csv,147,411832,-388.81990879999995,-501.406092
578.728944,24118,1070.762659,0.151170490132314,0.1477431223572503,1.302399754524231,1.302399754524231,0,100.0,0.2256877642749705,1,-500.0,-600.0,1,100.0,9,0,9,0.1477431223572503,pomdp_lstm_train.monitor.csv,148,435950,-149.89326499999999,-382.5979353
-603.075581,313,1073.325905,0.1516840526172645,0.1490456661920454,1.002586841583252,1.002586841583252,0,100.0,0.0954333807954566,1,-500.0,-600.0,1,100.0,0,0,0,0.1490456661920454,pomdp_lstm_train.monitor.csv,149,436263,-147.3424902,-381.4369504
-608.535969,395,1074.091997,0.1508428402112452,0.1496703968495864,0.4455284774303436,0.4455284774303436,0,100.0,0.0329603150413554,1,-500.0,-600.0,1,100.0,3,0,3,0.1496703968495864,pomdp_lstm_train.monitor.csv,150,436658,-145.86538379999996,-380.7541744
-602.264442,302,1074.515879,0.1501912611544527,0.1474623973881338,1.036968231201172,1.036968231201172,0,100.0,0.2537602611866141,1,-500.0,-600.0,1,100.0,0,0,0,0.1474623973881338,pomdp_lstm_train.monitor.csv,151,436960,-139.52448399999997,-379.48046009999996
-603.554293,318,1074.951758,0.1508262526100792,0.1477158168481757,1.1819655895233154,1.1819655895233154,0,100.0,0.2284183151824215,1,-500.0,-600.0,1,100.0,0,0,0,0.1477158168481757,pomdp_lstm_train.monitor.csv,152,437278,-367.7402682,-378.28008850000003
-609.064819,403,1075.551019,0.150949336921588,0.1495775840195068,0.5212661027908325,0.5212661027908325,0,100.0,0.0422415980493112,1,-500.0,-600.0,1,100.0,1,0,1,0.1495775840195068,pomdp_lstm_train.monitor.csv,153,437681,-605.2990207999999,-377.5961429
-609.661047,412,1076.105012,0.1502604283311063,0.1490732078016002,0.4511438012123108,0.4511438012123108,0,100.0,0.0926792198399778,1,-500.0,-600.0,1,100.0,0,0,0,0.1490732078016002,pomdp_lstm_train.monitor.csv,154,438093,-606.616114,-376.9793021
-614.45539,486,1078.1456,0.1517647820207243,0.1492295651182927,0.9633824229240416,0.9633824229240416,0,100.0,0.0770434881707304,1,-500.0,-600.0,1,100.0,0,0,0,0.1492295651182927,pomdp_lstm_train.monitor.csv,155,438579,-607.7999981999999,-376.832691
-615.016556,493,1078.83485,0.1509331833047698,0.1488891828673847,0.7767201662063599,0.7767201662063599,0,100.0,0.1110817132615293,1,-500.0,-600.0,1,100.0,0,0,0,0.1488891828673847,pomdp_lstm_train.monitor.csv,156,439072,-610.350421,-374.9374525
-615.492296,502,1079.566584,0.1506030634973984,0.1479150060120188,1.021461844444275,1.021461844444275,0,100.0,0.2084993987981204,1,-500.0,-600.0,1,100.0,0,0,0,0.1479150060120188,pomdp_lstm_train.monitor.csv,157,439574,-612.7380215999999,-490.23914490000004
-148.187624,12738,1117.063922,0.8473212694147906,0.850691042564281,-1.4188518524169922,-1.4188518524169922,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.1533917961185797,pomdp_lstm_train.monitor.csv,158,452312,-520.5625825999999,-562.9308017000001
-368.16697,9091,1138.563197,0.8498320451548441,0.850752642588888,-0.3876199722290039,-0.3876199722290039,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.1805999053081888,pomdp_lstm_train.monitor.csv,159,461403,-472.26376719999996,-539.4399406
-371.468246,9085,1159.102294,0.8432294193345329,0.852172381772401,-3.76545786857605,-3.76545786857605,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.2226633734902073,pomdp_lstm_train.monitor.csv,160,470488,-423.6663384,-515.7331683
-333.969178,9760,1182.372973,0.8452916851008633,0.8536981867218711,-3.5395796298980717,-3.5395796298980717,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.2181698526231278,pomdp_lstm_train.monitor.csv,161,480248,-367.45686279999995,-488.9036419
-150.002209,12640,1211.218967,0.8496730077747491,0.8581436320130017,-3.5665786266326904,-3.5665786266326904,0,0.0,0.0,0,-500.0,-500.0,0,0.0,0,0,0,0.1973376400495238,pomdp_lstm_train.monitor.csv,162,492888,-274.35884539999995,-443.5484335
-614.099222,477,1211.92413,0.1514356326100071,0.1476683743674501,1.4315581321716309,1.4315581321716309,0,100.0,0.2331625632549822,1,-500.0,-600.0,1,100.0,0,0,0,0.1476683743674501,pomdp_lstm_train.monitor.csv,163,493365,-367.541165,-444.05187380000007
-609.427674,412,1213.861834,0.1512341636482527,0.1480346057666464,1.215831995010376,1.215831995010376,0,100.0,0.1965394233353512,1,-500.0,-600.0,1,100.0,0,0,0,0.1480346057666464,pomdp_lstm_train.monitor.csv,164,493777,-415.7933058,-444.0285365
-608.386407,398,1214.419072,0.1513079648193609,0.1465909366783392,1.7924706935882568,1.7924706935882568,0,100.0,0.3409063321660743,1,-500.0,-600.0,1,100.0,1,0,1,0.1465909366783392,pomdp_lstm_train.monitor.csv,165,494175,-463.17693799999995,-443.4216382000001
-602.69026,310,1214.860147,0.1510775147493149,0.1481715386044239,1.1042709350585938,1.1042709350585938,0,100.0,0.1828461395576075,1,-500.0,-600.0,1,100.0,0,0,0,0.1481715386044239,pomdp_lstm_train.monitor.csv,166,494485,-516.9211544,-442.1890086
-608.622532,397,1215.411205,0.1505967116936252,0.149907768583611,0.2617983818054199,0.2617983818054199,0,100.0,0.0092231416389004,1,-500.0,-600.0,1,100.0,2,0,2,0.149907768583611,pomdp_lstm_train.monitor.csv,167,494882,-608.645219,-441.50203220000003
-608.974804,405,1216.001203,0.1500624384974174,0.1457467833286833,1.6399489641189575,1.6399489641189575,0,100.0,0.4253216671316701,1,-500.0,-600.0,1,100.0,0,0,0,0.1457467833286833,pomdp_lstm_train.monitor.csv,168,495287,-607.6203353999999,-487.58075019999995
-614.748746,489,1218.462519,0.1509721513730716,0.1489666120875624,0.7621049284934998,0.7621049284934998,0,100.0,0.1033387912437538,1,-500.0,-600.0,1,100.0,2,0,2,0.1489666120875624,pomdp_lstm_train.monitor.csv,169,495776,-608.6845497999999,-512.2389277999999
-609.377981,410,1219.278867,0.1518249059228813,0.1490628241743205,1.049591064453125,1.049591064453125,0,100.0,0.0937175825679481,1,-500.0,-600.0,1,100.0,0,0,0,0.1490628241743205,pomdp_lstm_train.monitor.csv,170,496186,-608.8828646,-536.0299013
-614.462652,481,1220.1754,0.1514974780266019,0.1497523170830184,0.6631611585617065,0.6631611585617065,0,100.0,0.0247682916981517,1,-500.0,-600.0,1,100.0,0,0,0,0.1497523170830184,pomdp_lstm_train.monitor.csv,171,496667,-611.237343,-564.0792487
-614.814585,491,1221.109468,0.1525372337137202,0.1495984888173836,1.1167230606079102,1.1167230606079102,0,100.0,0.0401511182616387,1,-500.0,-600.0,1,100.0,0,0,0,0.1495984888173836,pomdp_lstm_train.monitor.csv,172,497158,-612.4757536,-610.5604863
-609.528609,413,1221.938122,0.1502012548546127,0.1499121348392675,0.1098656058311462,0.1098656058311462,0,100.0,0.0087865160732419,1,-500.0,-600.0,1,100.0,0,0,0,0.1499121348392675,pomdp_lstm_train.monitor.csv,173,497571,-612.5865146,-610.103425
-615.164534,502,1224.079225,0.150636290550134,0.1492262689564378,0.5358082056045532,0.5358082056045532,0,100.0,0.0773731043562181,1,-500.0,-600.0,1,100.0,0,0,0,0.1492262689564378,pomdp_lstm_train.monitor.csv,174,498073,-612.6696721999999,-610.6771110000001
-622.53987,690,1225.046396,0.150426896433664,0.1495434341144154,0.3357156813144684,0.3357156813144684,0,100.0,0.045656588558457,1,-500.0,-600.0,1,100.0,4,0,4,0.1495434341144154,pomdp_lstm_train.monitor.csv,175,498763,-615.3020499999999,-612.0924573
-615.214014,500,1225.77251,0.1534976721020709,0.1491973394052566,1.6341264247894287,1.6341264247894287,0,100.0,0.0802660594743376,1,-500.0,-600.0,1,100.0,1,0,1,0.1491973394052566,pomdp_lstm_train.monitor.csv,176,499263,-615.4523223999998,-613.3448327
-614.598904,489,1227.886709,0.1512276797221095,0.1494545505537998,0.6737890839576721,0.6737890839576721,0,100.0,0.0545449446200135,1,-500.0,-600.0,1,100.0,1,0,1,0.1494545505537998,pomdp_lstm_train.monitor.csv,177,499752,-615.4091861999999,-613.9424698999999
